block_geoid00,county_fips_2000,place_fips_2000,cd106_2000,sldu_2000,sldl_2000,vtd_code_2000,vap_count_2000
371050305009996,105,99999,02,16,19,GW,0
371050305009997,105,99999,02,16,19,GW,0
371050305009998,105,99999,02,15,19,GW,0
371050305009999,105,99999,02,15,19,GW,0
371050306001000,105,99999,02,15,19,CUMN,49
371050306001001,105,99999,02,15,19,CUMN,0
371050306001002,105,99999,02,15,19,CUMN,4
371050306001003,105,99999,02,15,19,CUMN,0
371050306001004,105,99999,02,15,19,CUMN,3
371050306001005,105,99999,02,15,19,CUMN,0
371050306001006,105,99999,02,15,19,CUMN,47
371050306001007,105,99999,02,15,19,CUMN,9
371050306001008,105,99999,02,15,19,CUMN,16
371050306001009,105,99999,02,15,19,CUMN,0
371050306001010,105,99999,02,15,19,CUMN,219
371050306001011,105,59280,02,15,19,CUMN,0
371050306001012,105,59280,02,15,19,CUMN,0
371050306001013,105,99999,02,15,19,CUMN,2
371050306001014,105,99999,02,15,19,CUMN,0
371050306001015,105,99999,02,15,19,CUMN,2
371050306001016,105,99999,02,15,19,CUMN,12
371050306001017,105,99999,02,15,19,CUMN,0
371050306001018,105,99999,02,15,19,CUMN,10
371050306001019,105,59280,02,15,19,CUMN,3
371050306001020,105,99999,02,15,19,CUMN,112
371050306001021,105,59280,02,15,19,CUMN,18
371050306001022,105,59280,02,15,19,CUMN,0
371050306001023,105,59280,02,15,19,CUMN,25
371050306001024,105,99999,02,15,19,CUMN,0
371050306001025,105,59280,02,15,19,CUMN,14
371050306001026,105,59280,02,15,19,CUMN,0
371050306001027,105,59280,02,15,19,CUMN,6
371050306001028,105,59280,02,15,19,CUMN,34
371050306001029,105,59280,02,15,19,CUMN,0
371050306001030,105,59280,02,15,19,CUMN,0
371050306001031,105,99999,02,15,19,CUMN,0
371050306001032,105,99999,02,15,19,CUMN,5
371050306001033,105,59280,02,15,19,WSANF3,114
371050306001034,105,59280,02,15,19,WSANF3,94
371050306001035,105,59280,02,15,19,WSANF3,8
371050306001036,105,59280,02,15,19,CUMN,74
371050306001037,105,59280,02,15,19,CUMN,33
371050306001038,105,59280,02,15,19,CUMN,0
371050306001039,105,99999,02,15,19,CUMN,44
371050306001040,105,99999,02,15,19,CUMN,50
371050306001041,105,99999,02,15,19,CUMN,0
371050306001042,105,99999,02,15,19,CUMN,2
371050306001043,105,99999,02,15,19,CUMN,16
371050306001044,105,99999,02,15,19,CUMN,15
371050306001999,105,99999,02,15,19,CUMN,0
371050306002000,105,99999,02,15,19,CUMN,0
371050306002001,105,99999,02,15,19,CUMN,0
371050306002002,105,99999,02,16,19,WP,41
371050306002003,105,99999,02,15,19,CUMN,0
371050306002004,105,99999,02,15,19,CUMN,62
371050306002005,105,99999,02,15,19,CUMN,204
371050306002006,105,59280,02,15,19,CUMN,0
371050306002007,105,59280,02,15,19,CUMN,0
371050306002008,105,59280,02,15,19,CUMN,0
371050306002009,105,59280,02,15,19,CUMN,0
371050306002010,105,59280,02,15,19,CUMN,0
371050306002011,105,59280,02,15,19,CUMN,125
371050306002012,105,59280,02,15,19,CUMN,18
371050306002013,105,59280,02,15,19,CUMN,55
371050306002014,105,59280,02,15,19,WSANF2,176
371050306002015,105,59280,02,15,19,WSANF2,17
371050306002016,105,59280,02,15,19,WSANF2,10
371050306002017,105,59280,02,15,19,CUMN,9
371050306002018,105,59280,02,15,19,CUMN,78
371050306002019,105,59280,02,15,19,CUMN,32
371050306002020,105,59280,02,15,19,CUMN,23
371050306002021,105,99999,02,15,19,WSANF2,5
371050306002022,105,99999,02,15,19,WSANF2,31
371050306002023,105,59280,02,15,19,WSANF2,77
371050306002024,105,59280,02,15,19,WSANF2,0
371050306002025,105,99999,02,15,19,WSANF2,76
371050306002026,105,99999,02,16,19,WP,56
371050306002027,105,99999,02,16,19,WP,39
371050306002028,105,99999,02,16,19,WP,6
371050306003000,105,99999,02,16,19,WP,25
371050306003001,105,99999,02,16,19,WP,0
371050306003002,105,99999,02,16,19,WP,16
371050306003003,105,99999,02,16,19,WP,11
371050306003004,105,99999,02,16,19,WP,97
371050306003005,105,99999,02,16,19,WP,10
371050306003006,105,99999,02,16,19,WP,49
371050306003007,105,99999,02,16,19,WP,36
371050306003008,105,99999,02,16,19,WP,36
371050306003009,105,99999,02,16,19,WP,32
371050306003010,105,99999,02,16,19,WP,17
371050306003011,105,99999,02,16,19,WP,0
371050306003012,105,99999,02,16,19,WP,41
371050306003013,105,99999,02,16,19,WP,139
371050306003014,105,99999,02,16,19,WP,9
371050306003015,105,99999,02,16,19,WP,2
371050306003016,105,99999,02,16,19,WP,5
371050306003017,105,99999,02,16,19,WP,24
371050306003018,105,99999,02,16,19,WP,173
371050306003019,105,99999,02,16,19,WP,52
371050306003020,105,99999,02,16,19,WP,35
371050306003021,105,99999,02,16,19,WP,18
371050306003022,105,99999,02,16,19,WP,19
371050306003023,105,99999,02,16,19,WP,63
371050306003024,105,99999,02,16,19,WP,16
371050306004000,105,99999,02,16,19,EP,60
371050306004001,105,99999,02,16,19,EP,0
371050306004002,105,99999,02,16,19,EP,18
371050306004003,105,99999,02,16,19,EP,107
371050306004004,105,99999,02,16,19,EP,22
371050306004005,105,99999,02,16,19,EP,46
371050306004006,105,99999,02,16,19,EP,98
371050306004007,105,99999,02,16,19,WP,32
371050306004008,105,99999,02,16,19,WP,9
371050306004009,105,99999,02,16,19,WP,67
371050306004010,105,99999,02,16,19,WP,23
371050306004011,105,99999,02,16,19,EP,33
371050306004012,105,99999,02,16,19,EP,135
371050306004013,105,99999,02,16,19,EP,16
371050306004014,105,99999,02,16,19,EP,9
371050306004015,105,99999,02,16,19,EP,10
371050306004016,105,99999,02,16,19,EP,63
371050306004017,105,99999,02,16,19,EP,0
371050306004018,105,99999,02,16,19,GW,57
371050306004019,105,99999,02,16,19,GW,2
371050306004020,105,99999,02,16,19,GW,0
371050306004021,105,99999,02,16,19,GW,0
371050306004022,105,99999,02,16,19,EP,73
371050306004023,105,99999,02,16,19,GW,0
371050306005000,105,99999,02,16,19,EP,116
371050306005001,105,59280,02,16,19,EP,10
371050306005002,105,59280,02,16,19,EP,1
371050306005003,105,99999,02,16,19,EP,37
371050306005004,105,99999,02,16,19,EP,150
371050306005005,105,99999,02,16,19,EP,0
371050306005006,105,99999,02,16,19,EP,99
371050306005007,105,99999,02,16,19,EP,50
371050306005008,105,99999,02,16,19,EP,199
371050306005009,105,99999,02,16,19,EP,0
371050306005010,105,99999,02,16,19,EP,0
371050306005011,105,99999,02,16,19,EP,3
371050306005012,105,99999,02,16,19,EP,29
371050306005013,105,99999,02,16,19,EP,9
371050306005014,105,99999,02,16,19,EP,53
371050306005015,105,99999,02,16,19,EP,58
371050306005016,105,99999,02,16,19,EP,51
371050306005017,105,99999,02,16,19,EP,4
371050306005018,105,99999,02,16,19,EP,19
371050306005019,105,99999,02,16,19,GW,233
371050306005020,105,99999,02,16,19,GW,0
371050306005021,105,99999,02,16,19,GW,3
371050306005022,105,99999,02,16,19,GW,41
371050306005023,105,99999,02,16,19,GW,0
371050306005024,105,99999,02,16,19,EP,0
371050306005025,105,99999,02,16,19,EP,0
371050307001000,105,99999,02,15,19,DR,168
371050307001001,105,99999,02,15,19,DR,28
371050307001002,105,99999,02,15,19,DR,24
371050307001003,105,99999,02,15,19,DR,203
371050307001004,105,99999,02,15,19,DR,48
371050307001005,105,99999,02,15,19,DR,157
371050307001006,105,99999,02,15,19,DR,123
371050307001007,105,99999,02,15,19,DR,11
371050307001008,105,59280,02,15,19,DR,0
371050307001009,105,59280,02,15,19,DR,0
371050307001010,105,99999,02,15,19,DR,115
371050307001011,105,59280,02,15,19,DR,0
371050307001012,105,59280,02,15,19,DR,0
371050307001013,105,59280,02,15,19,CUMN,0
371050307001014,105,99999,02,15,19,CUMN,3
371050307001015,105,99999,02,15,19,DR,68
371050307001016,105,99999,02,15,19,WSANF3,130
371050307001017,105,99999,02,15,19,WSANF3,73
371050307001018,105,99999,02,15,19,DR,8
371050307001019,105,99999,02,15,19,DR,0
371050307001020,105,99999,02,15,19,CUMN,66
371050307001021,105,99999,02,15,19,CUMN,31
371050307001022,105,99999,02,15,19,WSANF3,0
371050307001023,105,99999,02,15,19,WSANF3,0
371050307001024,105,59280,02,15,19,WSANF3,0
371050307001025,105,99999,02,15,19,WSANF3,61
371050307001026,105,59280,02,15,19,WSANF3,0
371050307001027,105,99999,02,15,19,WSANF3,0
371050307001028,105,59280,02,15,19,WSANF3,0
371050307001995,105,99999,02,15,19,CUMN,0
371050307001996,105,99999,02,15,19,DR,0
371050307001997,105,99999,02,15,19,DR,0
371050307001998,105,99999,02,15,19,WSANF3,0
371050307001999,105,99999,02,15,19,DR,0
371050307002000,105,99999,02,15,19,DR,5
371050307002001,105,99999,02,15,19,DR,0
371050307002002,105,99999,02,15,19,DR,0
371050307002003,105,99999,02,15,19,DR,151
371050307002004,105,99999,02,15,19,DR,0
371050307002005,105,99999,02,15,19,DR,2
371050307002006,105,99999,02,15,19,DR,19
371050307002007,105,99999,02,15,19,DR,48
371050307002008,105,99999,02,15,19,DR,8
371050307002009,105,99999,02,15,19,DR,7
371050307002010,105,99999,02,15,19,DR,5
371050307002011,105,99999,02,15,19,DR,0
371050307002012,105,99999,02,15,19,DR,35
371050307002013,105,99999,02,15,19,DR,19
371050307002014,105,99999,02,15,19,DR,19
371050307002015,105,99999,02,15,19,DR,15
371050307002016,105,99999,02,15,19,DR,78
371050307002017,105,99999,02,15,19,DR,59
371050307002018,105,99999,02,15,19,DR,0
371050307002019,105,99999,02,15,19,DR,0
371050307002020,105,99999,02,15,19,DR,16
371050307002021,105,99999,02,15,19,DR,27
371050307002022,105,99999,02,15,19,DR,25
371050307002023,105,99999,02,15,19,DR,18
371050307002024,105,99999,02,15,19,DR,0
371050307002025,105,99999,02,15,19,DR,2
371050307002026,105,99999,02,15,19,DR,9
371050307002027,105,99999,02,15,19,DR,1
371050307002028,105,99999,02,15,19,DR,0
371050307002029,105,99999,02,15,19,DR,14
371050307002030,105,99999,02,15,19,DR,4
371050307002031,105,99999,02,15,19,DR,3
371050307002032,105,99999,02,15,19,DR,0
371050307002033,105,99999,02,15,19,DR,2
371050307002034,105,99999,02,15,19,DR,2
371050307002035,105,99999,02,15,19,DR,31
371050307002036,105,99999,02,15,19,DR,5
371050307002037,105,99999,02,15,19,ESANF,0
371050307002038,105,99999,02,15,19,WSANF3,70
371050307002039,105,99999,02,15,19,ESANF,0
371050307002040,105,99999,02,15,19,ESANF,0
371050307002041,105,99999,02,15,19,ESANF,88
371050307002042,105,99999,02,15,19,ESANF,68
371050307002043,105,99999,02,15,19,ESANF,176
371050307002044,105,99999,02,15,19,ESANF,6
371050307002045,105,99999,02,15,19,ESANF,6
371050307002046,105,99999,02,15,19,ESANF,28
371050307002047,105,99999,02,15,19,WSANF3,16
371050307002048,105,99999,02,15,19,WSANF3,0
371050307002049,105,99999,02,15,19,WSANF3,0
371050307002050,105,99999,02,15,19,WSANF3,7
371050307002051,105,99999,02,15,19,WSANF3,3
371050307002052,105,99999,02,15,19,WSANF3,10
371050307002053,105,99999,02,15,19,WSANF3,22
371050307002054,105,59280,02,15,19,WSANF3,0
371050307002055,105,59280,02,15,19,WSANF3,0
371050307002056,105,59280,02,15,19,WSANF3,0
371050307002057,105,99999,02,15,19,WSANF3,0
371050307002058,105,99999,02,15,19,WSANF3,0
371050307002059,105,99999,02,15,19,WSANF3,22
371050307002060,105,59280,02,15,19,WSANF3,0
371050307002061,105,59280,02,15,19,WSANF3,180
371050307002062,105,59280,02,15,19,WSANF3,44
371050307002063,105,59280,02,15,19,WSANF3,0
371050307002064,105,59280,02,15,19,WSANF3,0
371050307002065,105,59280,02,15,19,WSANF3,55
371050307002066,105,59280,02,15,19,WSANF3,44
371050307002067,105,59280,02,15,19,WSANF3,0
371050307002068,105,59280,02,15,19,WSANF3,0
371050307002069,105,59280,02,15,19,WSANF3,14
371050307002070,105,59280,02,15,19,WSANF3,47
371050307002071,105,99999,02,15,19,ESANF,21
371050307002072,105,99999,02,15,19,ESANF,0
371050307002073,105,99999,02,15,19,WSANF3,0
371050307002074,105,99999,02,15,19,WSANF3,54
371050307002075,105,99999,02,15,19,WSANF3,6
371050307002076,105,99999,02,15,19,DR,43
371050307002077,105,99999,02,15,19,DR,1
371050307002998,105,99999,02,15,19,DR,0
371050307002999,105,99999,02,15,19,DR,0
371050307003000,105,99999,02,15,19,CF,0
371050307003001,105,99999,02,15,19,CF,0
371050307003002,105,99999,02,15,19,CF,11
371050307003003,105,99999,02,15,19,CF,84
371050307003004,105,99999,02,15,19,CF,3
371050307003005,105,99999,02,15,19,CF,13
371050307003006,105,99999,02,15,19,CF,0
371050307003007,105,99999,02,15,19,CF,4
371050307003008,105,99999,02,15,19,CF,0
371050307003009,105,99999,02,15,19,CF,11
371050307003010,105,99999,02,15,19,CF,5
371050307003011,105,99999,02,15,19,CF,96
371050307003012,105,99999,02,15,19,CF,0
371050307003013,105,99999,02,15,19,ESANF,0
371050307003014,105,99999,02,15,19,CF,80
371050307003015,105,99999,02,15,19,CF,4
371050307003016,105,99999,02,15,19,CF,36
371050307003017,105,99999,02,15,19,CF,136
371050307003018,105,99999,02,15,19,CF,52
371050307003019,105,99999,02,15,19,CF,57
371050307003020,105,99999,02,15,19,CF,22
371050307003021,105,99999,02,15,19,CF,153
371050307003022,105,99999,02,15,19,CF,141
371050307003023,105,99999,02,15,19,CF,157
371050307003024,105,99999,02,15,19,CF,15
371050307003025,105,99999,02,15,19,CF,3
371050307003026,105,99999,02,15,19,CF,100
371050307003027,105,08080,02,15,19,CF,44
371050307003028,105,99999,02,15,19,CF,49
371050307003029,105,99999,02,15,19,CF,0
371050307003030,105,99999,02,15,19,CF,0
371050307003031,105,99999,02,15,19,CF,0
371050307003032,105,99999,02,15,19,DR,0
371050307003997,105,99999,02,15,19,DR,0
371050307003998,105,99999,02,15,19,CF,0
371050307003999,105,99999,02,15,19,CF,0
371050307004000,105,99999,02,15,19,CF,17
371050307004001,105,99999,02,15,19,CF,20
371050307004002,105,99999,02,15,19,CF,74
371050307004003,105,08080,02,15,19,CF,0
371050307004004,105,08080,02,15,19,CF,4
371050307004005,105,08080,02,15,19,CF,108
371050307004006,105,99999,02,15,19,CF,33
371050307004007,105,08080,02,15,19,CF,19
371050307004008,105,08080,02,15,19,CF,33
371050307004009,105,08080,02,15,19,CF,8
371050307004010,105,08080,02,15,19,CF,60
371050307004011,105,08080,02,15,19,CF,52
371050307004012,105,08080,02,15,19,CF,23
371050307004013,105,08080,02,15,19,CF,9
371050307004014,105,08080,02,15,19,CF,0
371050307004015,105,08080,02,15,19,CF,50
371050307004016,105,99999,02,15,19,CF,24
371050307004017,105,99999,02,15,19,CF,46
371050307004018,105,08080,02,15,19,CF,30
371050307004019,105,08080,02,15,19,CF,15
371050307004020,105,08080,02,15,19,CF,9
371050307004021,105,08080,02,15,19,CF,0
371050307004022,105,08080,02,15,19,CF,0
371050307004023,105,08080,02,15,19,CF,6
371050307004024,105,08080,02,15,19,CF,7
371050307004025,105,08080,02,15,19,CF,5
371050307004026,105,08080,02,15,19,CF,29
371050307004027,105,08080,02,15,19,CF,21
371050307004028,105,08080,02,15,19,CF,5
371050307004029,105,99999,02,15,19,CF,0
371050307004030,105,99999,02,15,19,CF,5
371050307004031,105,99999,02,15,19,CF,9
371050307004032,105,08080,02,15,19,CF,15
371050307004033,105,08080,02,15,19,CF,11
371050307004034,105,08080,02,15,19,CF,32
371050307004035,105,08080,02,15,19,CF,42
371050307005000,105,08080,02,15,19,CF,0
371050307005001,105,08080,02,15,19,CF,51
371050307005002,105,08080,02,15,19,CF,0
371050307005003,105,08080,02,15,19,CF,0
371050307005004,105,08080,02,15,19,CF,25
371050307005005,105,08080,02,15,19,CF,1
371050307005006,105,08080,02,15,19,CF,5
371050307005007,105,08080,02,15,19,CF,32
371050307005008,105,08080,02,15,19,CF,8
371050307005009,105,08080,02,15,19,CF,15
371050307005010,105,99999,02,15,19,CF,14
371050307005011,105,99999,02,15,19,CF,27
371050307005012,105,99999,02,15,19,CF,24
371050307005013,105,08080,02,15,19,CF,0
371050307005014,105,99999,02,15,19,CF,0
371050307005015,105,99999,02,15,19,CF,30
371050307005016,105,08080,02,15,19,CF,0
371050307005017,105,08080,02,15,19,CF,8
371050307005018,105,99999,02,15,19,CF,45
371050307005019,105,99999,02,15,19,CF,58
371050307005020,105,59280,02,15,19,CF,10
371050307005021,105,59280,02,15,19,EJ,1
371050307005022,105,99999,02,15,19,EJ,12
371050307005023,105,99999,02,15,19,CF,0
371050307005024,105,99999,02,15,19,EJ,17
371050307005025,105,59280,02,15,19,EJ,29
371050307005026,105,59280,02,15,19,EJ,41
371050307005027,105,99999,02,15,19,EJ,19
371050307005028,105,99999,02,15,19,EJ,1
371050307005029,105,99999,02,15,19,CF,37
371050307005030,105,99999,02,15,19,CF,57
371050307005031,105,99999,02,15,19,CF,31
371050307005032,105,99999,02,15,19,CF,0
371050307005033,105,99999,02,15,19,CF,7
371050307005034,105,99999,02,15,19,CF,17
371050307005035,105,99999,02,15,19,CF,18
371050307005036,105,99999,02,15,19,CF,3
371050307005037,105,99999,02,15,19,CF,18
371050307005038,105,99999,02,15,19,CF,62
371050307005039,105,99999,02,15,19,EJ,24
371050307005040,105,59280,02,15,19,EJ,8
371050307005041,105,59280,02,15,19,EJ,0
371050307005042,105,99999,02,15,19,CF,9
371050307005043,105,99999,02,15,19,CF,0
371050307005044,105,99999,02,16,19,GW,43
371050307005045,105,99999,02,16,19,GW,2
371070101001000,107,99999,01,9,79,C,96
371070101001001,107,99999,01,9,79,C,13
371070101001002,107,99999,01,9,79,C,97
371070101001003,107,99999,01,9,79,C,12
371070101001004,107,28200,01,9,79,C,32
371070101001005,107,28200,01,9,79,C,44
371070101001006,107,28200,01,9,79,C,17
371070101001007,107,99999,01,9,79,C,4
371070101001008,107,99999,01,9,79,C,0
371070101001009,107,99999,01,9,79,C,13
371070101001010,107,99999,01,9,79,C,8
371070101001011,107,28200,01,9,79,C,11
371070101001012,107,28200,01,9,79,C,0
371070101001013,107,28200,01,9,79,C,25
371070101001014,107,28200,01,9,79,C,3
371070101001015,107,28200,01,9,79,C,1
371070101001016,107,99999,01,9,79,C,9
371070101001017,107,99999,01,9,79,C,15
371070101001018,107,99999,01,9,79,C,17
371070101001019,107,99999,01,9,79,C,3
371070101001020,107,99999,01,9,79,C,43
371070101001021,107,99999,01,9,79,C,36
371070101001022,107,99999,01,9,79,C,46
371070101001023,107,99999,01,9,79,C,5
371070101001024,107,99999,01,9,79,C,0
371070101001025,107,99999,01,9,79,C,0
371070101001026,107,99999,01,9,79,C,6
371070101001027,107,99999,01,9,79,C,15
371070101001028,107,99999,01,9,79,C,13
371070101001029,107,99999,01,9,79,C,2
371070101001030,107,99999,01,9,79,C,6
371070101001031,107,99999,01,9,79,C,0
371070101001032,107,99999,01,9,79,C,0
371070101001033,107,99999,01,9,79,C,0
371070101001034,107,99999,01,9,79,C,0
371070101001035,107,99999,01,9,79,C,0
371070101001036,107,99999,01,9,79,C,0
371070101001037,107,99999,01,9,79,C,0
371070101001038,107,99999,01,9,79,C,21
371070101001039,107,99999,01,9,79,C,19
371070101001040,107,99999,01,9,79,C,12
371070101001041,107,99999,01,9,79,C,0
371070101001042,107,99999,01,9,79,C,5
371070101001043,107,99999,01,9,79,C,0
371070101001044,107,99999,01,9,79,C,0
371070101001045,107,99999,01,9,79,C,0
371070101001046,107,99999,01,9,79,C,0
371070101001047,107,99999,01,9,79,C,0
371070101001048,107,99999,01,9,79,C,0
371070101001049,107,99999,01,9,79,C,0
371070101001050,107,99999,01,9,79,C,0
371070101001051,107,99999,01,9,79,C,0
371070101001052,107,99999,01,9,79,C,0
371070101001999,107,99999,01,9,79,C,0
371070101002000,107,99999,01,9,79,C,163
371070101002001,107,99999,01,9,79,C,1
371070101002002,107,99999,01,9,79,C,151
371070101002003,107,99999,01,9,79,C,108
371070101002004,107,99999,01,9,79,C,8
371070101002005,107,99999,01,9,79,C,39
371070101002006,107,99999,01,9,79,C,49
371070101002007,107,99999,01,9,79,C,38
371070101002008,107,99999,01,9,79,C,2
371070101002009,107,99999,01,9,79,C,42
371070101002010,107,99999,01,9,79,C,6
371070101002011,107,99999,01,9,79,C,53
371070101002012,107,99999,01,9,79,C,19
371070101002013,107,99999,01,9,79,C,52
371070101002014,107,99999,01,9,79,C,43
371070101002015,107,99999,01,9,79,C,39
371070101002016,107,99999,01,9,79,C,2
371070101002017,107,99999,01,9,79,C,38
371070101002018,107,99999,01,9,79,C,17
371070101002019,107,99999,01,9,79,C,0
371070101002020,107,99999,01,9,79,C,5
371070101002021,107,99999,01,9,79,C,20
371070101002022,107,99999,01,9,79,C,0
371070101002023,107,99999,01,9,79,C,4
371070101002024,107,99999,01,9,79,C,0
371070101002025,107,99999,01,9,79,C,30
371070101002026,107,99999,01,9,79,C,18
371070101002027,107,99999,01,9,79,C,57
371070101002028,107,99999,01,9,79,C,6
371070101002029,107,99999,01,9,79,C,9
371070101002030,107,99999,01,9,79,C,23
371070101003000,107,99999,01,9,79,C,108
371070101003001,107,99999,01,9,79,C,28
371070101003002,107,99999,01,9,79,C,24
371070101003003,107,99999,01,9,79,C,24
371070101003004,107,99999,01,9,79,C,45
371070101003005,107,99999,01,9,79,C,29
371070101003006,107,99999,01,9,79,C,22
371070101003007,107,99999,01,9,79,C,9
371070101003008,107,99999,01,9,79,C,139
371070101003009,107,99999,01,9,79,C,53
371070101003010,107,99999,01,9,79,C,28
371070101003011,107,99999,01,9,79,C,2
371070101003012,107,99999,01,9,79,C,16
371070101003013,107,99999,01,9,79,C,0
371070101003014,107,99999,01,9,79,C,3
371070101003015,107,99999,01,9,79,C,65
371070101003016,107,99999,01,9,79,C,0
371070101003017,107,99999,01,9,79,C,0
