"block_geoid20","vap_count"
"371830538071013","6"
"371830538071017","191"
"371830538071020","40"
"371830538072002","25"
"371830538072006","39"
"371830538072009","28"
"371830538072013","27"
"371830538072016","74"
"371830538072019","12"
"371830538081000","31"
"371830538081001","338"
"371830538081002","26"
"371830538081004","54"
"371830538081005","11"
"371830538081007","101"
"371830538081008","61"
"371830538081009","67"
"371830538081010","31"
"371830538081011","0"
"371830538082000","0"
"371830538082001","201"
"371830538082002","41"
"371830538082003","32"
"371830538082004","32"
"371830538082005","0"
"371830538082006","176"
"371830538082007","55"
"371830538082008","48"
"371830538082009","35"
"371830538082011","44"
"371830538082012","50"
"371830538082013","30"
"371830538082015","20"
"371830538082016","40"
"371830538082018","116"
"371830538082019","55"
"371830538082021","3"
"371830538082022","0"
"371830538083000","0"
"371830538083002","7"
"371830538083003","49"
"371830538083005","17"
"371830538083006","0"
"371830538083007","0"
"371830538083009","0"
"371830538083010","135"
"371830538083012","35"
"371830538083013","86"
"371830538083015","157"
"371830538083016","251"
"371830538083017","56"
"371830538083019","153"
"371830538083020","0"
"371830538083022","28"
"371830538083023","56"
"371830538083024","15"
"371830538083025","59"
"371830538083026","24"
"371830538083027","14"
"371830538083028","7"
"371830538083029","37"
"371830538083030","74"
"371830538083031","6"
"371830538083032","0"
"371830538083033","0"
"371830538084000","45"
"371830538084001","119"
"371830538084002","0"
"371830538084003","0"
"371830538084004","42"
"371830538084005","137"
"371830538084006","20"
"371830538084007","113"
"371830538084008","53"
"371830538084010","0"
"371830538084011","0"
"371830538084012","56"
"371830538084014","0"
"371830538084015","31"
"371830538084017","7"
"371830538084018","0"
"371830538084009","66"
"371830538084013","0"
"371830538084016","11"
"371830538081003","41"
"371830538081006","55"
"371830538082010","29"
"371830538082014","9"
"371830538082017","32"
"371830538082020","58"
"371830538083001","18"
"371830538083004","119"
"371830538083008","0"
"371830538083011","12"
"371830538083014","130"
"371830538083018","85"
"371830538083021","58"
"371830539011001","17"
"371830539011002","27"
"371830539011003","302"
"371830539011005","32"
"371830539011006","0"
"371830539011008","196"
"371830539011009","63"
"371830539011010","18"
"371830539012000","13"
"371830539012001","91"
"371830539012003","62"
"371830539012004","369"
"371830539012006","55"
"371830539012007","108"
"371830539012008","39"
"371830539012010","52"
"371830539012011","0"
"371830539013000","229"
"371830539013001","259"
"371830539013002","108"
"371830539013003","167"
"371830539013005","0"
"371830539013006","129"
"371830539013007","524"
"371830539013009","115"
"371830539013010","25"
"371830539013012","30"
"371830539011000","104"
"371830539011004","23"
"371830539011007","0"
"371830539011011","41"
"371830539012002","26"
"371830539012005","27"
"371830539012009","25"
"371830539012012","0"
"371830539013004","36"
"371830539013008","42"
"371830539013011","73"
"371830539021000","253"
"371830539021002","0"
"371830539021003","0"
"371830539021004","0"
"371830539021006","20"
"371830539021007","7"
"371830539021009","47"
"371830539021010","27"
"371830539021011","18"
"371830539021013","0"
"371830539021014","0"
"371830539021016","32"
"371830539021017","0"
"371830539021019","0"
"371830539021020","0"
"371830539021021","0"
"371830539021023","0"
"371830539021024","8"
"371830539021026","65"
"371830539021027","0"
"371830539021028","0"
"371830539021029","0"
"371830539021030","0"
"371830539021031","0"
"371830539021032","0"
"371830539021033","20"
"371830539021034","7"
"371830539021035","18"
"371830539021036","0"
"371830539021037","0"
"371830539021038","0"
"371830539021039","0"
"371830539021040","0"
"371830539021042","0"
"371830539021043","10"
"371830539022000","181"
"371830539022002","397"
"371830539022003","0"
"371830539022005","62"
"371830539022006","239"
"371830539022008","5"
"371830539022009","21"
"371830539022010","0"
"371830539022012","18"
"371830539022013","6"
"371830539022015","27"
"371830539022016","52"
"371830539023000","214"
"371830539023002","28"
"371830539023003","50"
"371830539023005","0"
"371830539023006","71"
"371830539023008","8"
"371830539023009","30"
"371830539023010","0"
"371830539023012","22"
"371830539023013","15"
"371830539023015","0"
"371830539023016","13"
"371830539023017","46"
"371830539023018","6"
"371830539023019","26"
"371830539023020","188"
"371830539023021","26"
"371830539023022","123"
"371830539023023","0"
"371830539023024","18"
"371830539023025","10"
"371830539023026","23"
"371830539023027","167"
"371830539023028","29"
"371830539021001","1"
"371830539021005","9"
"371830539021008","0"
"371830539021012","87"
"371830539021015","33"
"371830539021018","152"
"371830539021022","0"
"371830539021025","73"
"371830539021041","41"
"371830539022001","69"
"371830539022004","126"
"371830539022007","48"
"371830539022011","220"
"371830539022014","536"
"371830539023001","207"
"371830539023004","18"
"371830539023007","28"
"371830539023011","202"
"371830539023014","20"
"371830540011008","63"
"371830540011009","75"
"371830540011011","38"
"371830540012000","287"
"371830540012001","42"
"371830540012003","60"
"371830540012004","43"
"371830540012006","75"
"371830540012007","60"
"371830540012009","12"
"371830540012010","18"
"371830540012011","191"
"371830540012013","182"
"371830540012014","95"
"371830540013001","248"
"371830540013002","0"
"371830540013003","6"
"371830540013005","0"
"371830540013006","156"
"371830540011000","270"
"371830540011002","62"
"371830540011003","49"
"371830540011004","592"
"371830540011006","74"
"371830540011007","34"
"371830540011001","57"
"371830540011005","39"
"371830540011010","86"
"371830540012002","61"
"371830540012005","138"
"371830540012008","59"
"371830540012012","90"
"371830540013000","1246"
"371830540013004","0"
"371830540013007","29"
"371830540041000","342"
"371830540041001","29"
"371830540041003","57"
"371830540041004","216"
"371830540041005","40"
"371830540041007","264"
"371830540041008","252"
"371830540042001","78"
"371830540042002","601"
"371830540042003","69"
"371830540042004","96"
"371830540042005","55"
"371830540043000","0"
"371830540043001","52"
"371830540043002","40"
"371830540043003","38"
"371830540043004","104"
"371830540043005","65"
"371830540043006","119"
"371830540043007","618"
"371830540043008","44"
"371830540043009","48"
"371830540043011","52"
"371830540044000","171"
"371830540044001","554"
"371830540043010","50"
"371830540041002","94"
"371830540041006","25"
"371830540042000","110"
"371830540061001","137"
"371830540061002","120"
"371830540061004","69"
"371830540061005","125"
"371830540061007","81"
"371830540061008","58"
"371830540061009","24"
"371830540062001","223"
"371830540062002","93"
"371830540062004","94"
"371830540062005","47"
"371830540062006","0"
"371830540061000","45"
"371830540061003","135"
"371830540061006","868"
"371830540062000","86"
"371830540062003","235"
"371830540071001","1132"
"371830540071002","38"
"371830540071004","90"
"371830540071005","35"
"371830540071007","10"
"371830540071008","0"
"371830540071009","77"
"371830540072001","202"
"371830540072002","0"
"371830540072004","13"
"371830540072005","11"
"371830540072006","17"
"371830540072007","254"
"371830540072008","19"
"371830540072009","64"
"371830540072010","0"
"371830540072011","0"
"371830540072012","310"
"371830540072013","456"
"371830540072014","0"
"371830540072015","88"
"371830540072016","158"
"371830540072017","57"
"371830540071000","131"
"371830540071003","41"
"371830540071006","92"
"371830540072000","67"
"371830540072003","4"
"371830540081000","47"
"371830540081002","8"
"371830540081003","35"
"371830540081004","120"
"371830540081006","65"
"371830540081007","271"
"371830540081009","27"
"371830540081010","39"
"371830540081012","167"
"371830540081013","169"
"371830540081014","4"
"371830540081016","31"
"371830540082000","519"
"371830540082002","118"
"371830540082003","288"
"371830540082004","16"
"371830540082006","110"
"371830540082007","57"
"371830540082009","161"
"371830540082010","82"
"371830540083000","82"
"371830540083001","590"
"371830540083002","119"
"371830540083004","59"
"371830540083005","180"
"371830540083007","60"
"371830540084000","523"
"371830540084001","29"
"371830540084002","288"
"371830540081001","14"
"371830540081005","3"
"371830540081008","71"
"371830540081011","52"
"371830540081015","98"
"371830540082001","97"
"371830540082005","36"
"371830540082008","0"
"371830540082011","32"
"371830540083003","47"
"371830540083006","131"
"371830540111014","136"
"371830540111015","0"
"371830540112001","35"
"371830540112002","38"
"371830540112003","55"
"371830540112005","86"
"371830540112006","28"
"371830540112008","72"
"371830540112009","59"
"371830540112010","334"
"371830540111000","44"
"371830540111001","129"
"371830540111002","26"
"371830540111003","31"
"371830540111004","0"
"371830540111005","57"
"371830540111006","0"
"371830540111007","123"
"371830540111008","107"
"371830540111009","68"
"371830540111010","61"
"371830540111012","46"
"371830540111011","185"
"371830540111013","123"
"371830540112000","75"
"371830540112004","191"
"371830540112007","50"
"371830540121001","268"
"371830540121002","83"
"371830540121004","77"
"371830540121005","57"
"371830540121007","32"
"371830540121008","42"
"371830540121009","35"
"371830540121011","2"
"371830540121012","21"
"371830540122000","437"
"371830540122001","64"
"371830540122002","55"
"371830540122003","76"
"371830540122004","196"
"371830540122005","53"
"371830540123000","33"
"371830540123001","102"
"371830540123002","59"
"371830540123003","332"
"371830540123004","73"
"371830540123005","48"
"371830540121000","115"
"371830540121003","34"
"371830540121006","351"
"371830540121010","282"
"371830540121013","0"
"371830540151003","2"
"371830540151004","7"
"371830540151005","43"
"371830540151006","0"
"371830540151007","85"
"371830540151008","155"
"371830540151009","0"
"371830540151010","175"
"371830540151011","0"
"371830540151000","0"
"371830540151001","43"
"371830540151002","0"
"371830540151012","403"
"371830540151013","68"
"371830540151015","413"
"371830540151016","0"
"371830540151017","153"
"371830540151019","38"
"371830540151020","183"
"371830540151022","68"
"371830540151023","3"
"371830540151025","51"
"371830540151026","66"
"371830540151027","0"
"371830540151029","0"
"371830540151030","122"
"371830540151032","0"
"371830540151033","0"
"371830540151034","0"
"371830540151036","0"
"371830540151037","0"
"371830540151039","108"
"371830540151040","36"
"371830540151042","185"
"371830540151043","9"
"371830540151044","0"
"371830540151046","82"
"371830540151047","74"
"371830540151049","13"
"371830540151050","26"
"371830540151051","20"
"371830540151014","0"
"371830540151018","133"
"371830540151021","3"
"371830540151024","341"
"371830540151028","35"
"371830540151031","0"
"371830540151035","0"
"371830540151038","0"
"371830540151041","40"
"371830540151045","0"
"371830540151048","51"
"371830540161000","182"
"371830540161001","19"
"371830540161002","10"
"371830540161003","19"
"371830540161004","142"
"371830540161005","250"
"371830540161006","70"
"371830540161007","127"
"371830540161008","80"
"371830540161009","101"
"371830540162000","0"
"371830540162001","0"
"371830540162003","925"
"371830540162004","0"
"371830540162005","0"
"371830540162007","0"
"371830540162008","71"
"371830540162010","224"
"371830540162011","1"
"371830540162013","29"
"371830540162014","35"
"371830540162015","0"
"371830540162017","46"
"371830540162018","0"
"371830540162020","0"
"371830540162021","0"
"371830540162022","0"
"371830540162024","0"
"371830540162025","78"
"371830540162027","49"
"371830540163000","154"
"371830540163002","42"
"371830540163003","64"
"371830540163004","57"
"371830540163006","62"
"371830540163007","104"
"371830540163009","144"
"371830540163010","46"
"371830540163011","6"
"371830540163012","381"
"371830540163013","4"
"371830540163014","0"
"371830540163015","59"
"371830540163016","41"
"371830540163017","118"
"371830540163018","89"
"371830540163019","26"
"371830540163020","26"
"371830540163021","82"
"371830540162002","0"
"371830540162006","56"
"371830540162009","15"
"371830540162012","59"
"371830540162016","31"
"371830540162019","0"
"371830540162023","0"
"371830540162026","166"
"371830540163001","345"
"371830540163005","32"
"371830540163008","88"
"371830540171045","0"
"371830540171047","134"
"371830540171048","0"
"371830540171049","99"
"371830540171002","0"
"371830540171003","0"
"371830540171005","0"
"371830540171006","0"
"371830540171008","0"
"371830540171009","0"
"371830540171011","0"
"371830540171012","0"
"371830540171013","0"
"371830540171015","0"
"371830540171016","0"
"371830540171018","21"
"371830540171019","86"
"371830540171020","44"
"371830540171022","44"
"371830540171023","2"
"371830540171025","30"
"371830540171026","1"
"371830540171028","69"
"371830540171029","6"
"371830540171030","17"
