county,year,precinct_abbrv,source_precinct,sbe2006_seims_code,sbe2006_precinct,sbe2006_key,alias_values,confidence,source_file,notes
MECKLENBURG,2000,035,035,035,035,MECKLENBURG - 035,035;35,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,036,036,036,036,MECKLENBURG - 036,036;36,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,037,037,037,037,MECKLENBURG - 037,037;37,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,038,038,038,038,MECKLENBURG - 038,038;38,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,039,039,039,039,MECKLENBURG - 039,039;39,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,040,040,040,040,MECKLENBURG - 040,040;40,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,041,041,041,041,MECKLENBURG - 041,041;41,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,042,042,042,042,MECKLENBURG - 042,042;42,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,043,043,043,043,MECKLENBURG - 043,043;43,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,044,044,044,044,MECKLENBURG - 044,044;44,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,045,045,045,045,MECKLENBURG - 045,045;45,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,046,046,046,046,MECKLENBURG - 046,046;46,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,047,047,047,047,MECKLENBURG - 047,047;47,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,048,048,048,048,MECKLENBURG - 048,048;48,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,049,049,049,049,MECKLENBURG - 049,049;49,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,050,050,050,050,MECKLENBURG - 050,050;50,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,051,051,051,051,MECKLENBURG - 051,051;51,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,052,052,052,052,MECKLENBURG - 052,052;52,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,053,053,053,053,MECKLENBURG - 053,053;53,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,054,054,054,054,MECKLENBURG - 054,054;54,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,055,055,055,055,MECKLENBURG - 055,055;55,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,056,056,056,056,MECKLENBURG - 056,056;56,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,057,057,057,057,MECKLENBURG - 057,057;57,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,058,058,058,058,MECKLENBURG - 058,058;58,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,059,059,059,059,MECKLENBURG - 059,059;59,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,060,060,060,060,MECKLENBURG - 060,060;60,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,061,061,061,061,MECKLENBURG - 061,061;61,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,062,062,062,062,MECKLENBURG - 062,062;62,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,063,063,063,063,MECKLENBURG - 063,063;63,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,064,064,064,064,MECKLENBURG - 064,064;64,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,065,065,065,065,MECKLENBURG - 065,065;65,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,066,066,066,066,MECKLENBURG - 066,066;66,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,067,067,067,067,MECKLENBURG - 067,067;67,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,068,068,068,068,MECKLENBURG - 068,068;68,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,069,069,069,069,MECKLENBURG - 069,069;69,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,070,070,070,070,MECKLENBURG - 070,070;70,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,071,071,071,071,MECKLENBURG - 071,071;71,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,072,072,072,072,MECKLENBURG - 072,072;72,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,073,073,073,073,MECKLENBURG - 073,073;73,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,074,074,074,074,MECKLENBURG - 074,074;74,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,075,075,075,075,MECKLENBURG - 075,075;75,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,076,076,076,076,MECKLENBURG - 076,076;76,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,077,077,077,077,MECKLENBURG - 077,077;77,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,079,079,079,079,MECKLENBURG - 079,079;79,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,080,080,080,080,MECKLENBURG - 080,080;80,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,081,081,081,081,MECKLENBURG - 081,081;81,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,082,082,082,082,MECKLENBURG - 082,082;82,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,083,083,083,083,MECKLENBURG - 083,083;83,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,084,084,084,084,MECKLENBURG - 084,084;84,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,085,085,085,085,MECKLENBURG - 085,085;85,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,086,086,086,086,MECKLENBURG - 086,086;86,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,087,087,087,087,MECKLENBURG - 087,087;87,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,088,088,088,088,MECKLENBURG - 088,088;88,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,089,089,089,089,MECKLENBURG - 089,089;89,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,090,090,090,090,MECKLENBURG - 090,090;90,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,091,091,091,091,MECKLENBURG - 091,091;91,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,092,092,092,092,MECKLENBURG - 092,092;92,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,093,093,093,093,MECKLENBURG - 093,093;93,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,094,094,094,094,MECKLENBURG - 094,094;94,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,095,095,095,095,MECKLENBURG - 095,095;95,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,096,096,096,096,MECKLENBURG - 096,096;96,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,097,097,097,097,MECKLENBURG - 097,097;97,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,098,098,098,098,MECKLENBURG - 098,098;98,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,099,099,099,099,MECKLENBURG - 099,099;99,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,100,100,100,100,MECKLENBURG - 100,100,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,101,101,101,101,MECKLENBURG - 101,101,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,102,102,102,102,MECKLENBURG - 102,102,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,103,103,103,103,MECKLENBURG - 103,103,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,104,104,104,104,MECKLENBURG - 104,104,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,105,105,105,105,MECKLENBURG - 105,105,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,106,106,106,106,MECKLENBURG - 106,106,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,108,108,108,108,MECKLENBURG - 108,108,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,109,109,109,109,MECKLENBURG - 109,109,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,110,110,110,110,MECKLENBURG - 110,110,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,111,111,111,111,MECKLENBURG - 111,111,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
MECKLENBURG,2000,112,112,112,112,MECKLENBURG - 112,112,high,C:/Users/Shama/OneDrive/Documents/Side_Projects/Side_Projects/NCPrecinctMap/data/census/tl_2008_37_vtd00_merged.geojson,exact abbreviation and compatible source/SBE2006 name; VTD00 code/name matched SBE2006
