line_year,scope,contest_type,file,district,raw_statewide_votes,staged_statewide_votes,staged_minus_raw_votes,production_exists,production_margin_pct,staged_margin_pct,staged_minus_production_pp,production_winner,staged_winner,winner_flip,production_total_votes,staged_total_votes
2024,state_house,governor,state_house_governor_2000.json,6,2919560,2919554,-6,True,-8.45,-8.45,0.0,DEM,DEM,False,17415,17415
2024,state_house,governor,state_house_governor_2000.json,7,2919560,2919554,-6,True,-20.21,-20.21,0.0,DEM,DEM,False,18805,18805
2024,state_house,governor,state_house_governor_2000.json,8,2919560,2919554,-6,True,-33.87,-33.87,0.0,DEM,DEM,False,19491,19491
2024,state_house,governor,state_house_governor_2000.json,9,2919560,2919554,-6,True,-9.17,-9.17,0.0,DEM,DEM,False,23617,23617
2024,state_house,governor,state_house_governor_2000.json,10,2919560,2919554,-6,True,1.18,1.18,0.0,REP,REP,False,24874,24874
2024,state_house,governor,state_house_governor_2000.json,11,2919560,2919554,-6,True,-6.4,-6.4,0.0,DEM,DEM,False,34500,34500
2024,state_house,governor,state_house_governor_2000.json,12,2919560,2919554,-6,True,-19.41,-19.41,0.0,DEM,DEM,False,31221,31221
2024,state_house,governor,state_house_governor_2000.json,13,2919560,2919554,-6,True,5.39,5.39,0.0,REP,REP,False,27719,27719
2024,state_house,governor,state_house_governor_2000.json,14,2919560,2919554,-6,True,4.17,4.17,0.0,REP,REP,False,11227,11227
2024,state_house,governor,state_house_governor_2000.json,15,2919560,2919554,-6,True,8.31,8.31,0.0,REP,REP,False,15606,15606
2024,state_house,governor,state_house_governor_2000.json,16,2919560,2919554,-6,True,-8.61,-8.61,0.0,DEM,DEM,False,17727,17727
2024,state_house,governor,state_house_governor_2000.json,17,2919560,2919554,-6,True,-17.94,-17.94,0.0,DEM,DEM,False,17476,17476
2024,state_house,governor,state_house_governor_2000.json,18,2919560,2919554,-6,True,-29.73,-29.73,0.0,DEM,DEM,False,25963,25963
2024,state_house,governor,state_house_governor_2000.json,19,2919560,2919554,-6,True,-9.68,-9.68,0.0,DEM,DEM,False,24069,24069
2024,state_house,governor,state_house_governor_2000.json,20,2919560,2919554,-6,True,-2.85,-2.85,0.0,DEM,DEM,False,27931,27931
2024,state_house,governor,state_house_governor_2000.json,21,2919560,2919554,-6,True,-1.03,-1.03,0.0,DEM,DEM,False,10773,10773
2024,state_house,governor,state_house_governor_2000.json,22,2919560,2919554,-6,True,-23.16,-23.16,0.0,DEM,DEM,False,30493,30493
2024,state_house,governor,state_house_governor_2000.json,23,2919560,2919554,-6,True,-45.82,-45.82,0.0,DEM,DEM,False,35647,35647
2024,state_house,governor,state_house_governor_2000.json,24,2919560,2919554,-6,True,-20.71,-20.71,0.0,DEM,DEM,False,26947,26947
2024,state_house,governor,state_house_governor_2000.json,25,2919560,2919554,-6,True,-18.38,-18.38,0.0,DEM,DEM,False,29803,29803
2024,state_house,governor,state_house_governor_2000.json,26,2919560,2919554,-6,True,-0.31,-0.31,0.0,DEM,DEM,False,12402,12402
2024,state_house,governor,state_house_governor_2000.json,27,2919560,2919554,-6,True,-47.63,-47.63,0.0,DEM,DEM,False,33350,33350
2024,state_house,governor,state_house_governor_2000.json,28,2919560,2919554,-6,True,-6.97,-6.97,0.0,DEM,DEM,False,24280,24280
2024,state_house,governor,state_house_governor_2000.json,29,2919560,2919554,-6,True,-41.94,-41.94,0.0,DEM,DEM,False,24057,24057
2024,state_house,governor,state_house_governor_2000.json,30,2919560,2919554,-6,True,-46.82,-46.82,0.0,DEM,DEM,False,21975,21975
2024,state_house,governor,state_house_governor_2000.json,31,2919560,2919554,-6,True,-54.9,-54.9,0.0,DEM,DEM,False,14501,14501
2024,state_house,governor,state_house_governor_2000.json,32,2919560,2919554,-6,True,-31.64,-31.64,0.0,DEM,DEM,False,25802,25802
2024,state_house,governor,state_house_governor_2000.json,33,2919560,2919554,-6,True,-16.9,-16.9,0.0,DEM,DEM,False,17974,17974
2024,state_house,governor,state_house_governor_2000.json,34,2919560,2919554,-6,True,-21.55,-21.55,0.0,DEM,DEM,False,34766,34766
2024,state_house,governor,state_house_governor_2000.json,35,2919560,2919554,-6,True,6.16,6.16,0.0,REP,REP,False,17700,17700
2024,state_house,governor,state_house_governor_2000.json,36,2919560,2919554,-6,True,0.58,0.58,0.0,REP,REP,False,16654,16654
2024,state_house,governor,state_house_governor_2000.json,37,2919560,2919554,-6,True,-0.04,-0.04,0.0,DEM,DEM,False,19223,19223
2024,state_house,governor,state_house_governor_2000.json,38,2919560,2919554,-6,True,-51.35,-51.35,0.0,DEM,DEM,False,21114,21114
2024,state_house,governor,state_house_governor_2000.json,39,2919560,2919554,-6,True,-12.92,-12.92,0.0,DEM,DEM,False,20542,20542
2024,state_house,governor,state_house_governor_2000.json,40,2919560,2919554,-6,True,-4.07,-4.07,0.0,DEM,DEM,False,31168,31168
2024,state_house,governor,state_house_governor_2000.json,41,2919560,2919554,-6,True,-2.21,-2.21,0.0,DEM,DEM,False,10551,10551
2024,state_house,governor,state_house_governor_2000.json,42,2919560,2919554,-6,True,-39.64,-39.64,0.0,DEM,DEM,False,15533,15533
2024,state_house,governor,state_house_governor_2000.json,43,2919560,2919554,-6,True,-9.89,-9.89,0.0,DEM,DEM,False,23813,23813
2024,state_house,governor,state_house_governor_2000.json,44,2919560,2919554,-6,True,-21.04,-21.04,0.0,DEM,DEM,False,27338,27338
2024,state_house,governor,state_house_governor_2000.json,45,2919560,2919554,-6,True,-9.95,-9.95,0.0,DEM,DEM,False,11824,11824
2024,state_house,governor,state_house_governor_2000.json,46,2919560,2919554,-6,True,-41.33,-41.33,0.0,DEM,DEM,False,27104,27104
2024,state_house,governor,state_house_governor_2000.json,47,2919560,2919554,-6,True,-57.46,-57.46,0.0,DEM,DEM,False,22840,22840
2024,state_house,governor,state_house_governor_2000.json,48,2919560,2919554,-6,True,-40.77,-40.77,0.0,DEM,DEM,False,17998,17998
2024,state_house,governor,state_house_governor_2000.json,49,2919560,2919554,-6,True,-19.82,-19.82,0.0,DEM,DEM,False,25707,25707
2024,state_house,governor,state_house_governor_2000.json,50,2919560,2919554,-6,True,-31.38,-31.38,0.0,DEM,DEM,False,29422,29422
2024,state_house,governor,state_house_governor_2000.json,51,2919560,2919554,-6,True,-4.12,-4.12,0.0,DEM,DEM,False,22357,22357
2024,state_house,governor,state_house_governor_2000.json,52,2919560,2919554,-6,True,-12.36,-12.36,0.0,DEM,DEM,False,28902,28902
2024,state_house,governor,state_house_governor_2000.json,53,2919560,2919554,-6,True,2.19,2.19,0.0,REP,REP,False,12869,12869
2024,state_house,governor,state_house_governor_2000.json,54,2919560,2919554,-6,True,-13.41,-13.41,0.0,DEM,DEM,False,23751,23751
2024,state_house,governor,state_house_governor_2000.json,55,2919560,2919554,-6,True,-8.8,-8.8,0.0,DEM,DEM,False,23993,23993
2024,state_house,governor,state_house_governor_2000.json,56,2919560,2919554,-6,True,-36.25,-36.25,0.0,DEM,DEM,False,29417,29417
2024,state_house,governor,state_house_governor_2000.json,57,2919560,2919554,-6,True,-18.2,-18.2,0.0,DEM,DEM,False,32169,32169
2024,state_house,governor,state_house_governor_2000.json,58,2919560,2919554,-6,True,-29.38,-29.38,0.0,DEM,DEM,False,26291,26291
2024,state_house,governor,state_house_governor_2000.json,59,2919560,2919554,-6,True,-1.22,-1.22,0.0,DEM,DEM,False,25098,25098
2024,state_house,governor,state_house_governor_2000.json,60,2919560,2919554,-6,True,-19.85,-19.85,0.0,DEM,DEM,False,24841,24841
2024,state_house,governor,state_house_governor_2000.json,61,2919560,2919554,-6,True,-30.46,-30.46,0.0,DEM,DEM,False,30794,30794
2024,state_house,governor,state_house_governor_2000.json,62,2919560,2919554,-6,True,15.24,15.24,0.0,REP,REP,False,25886,25886
2024,state_house,governor,state_house_governor_2000.json,63,2919560,2919554,-6,True,3.42,3.42,0.0,REP,REP,False,23867,23867
2024,state_house,governor,state_house_governor_2000.json,64,2919560,2919554,-6,True,6.04,6.04,0.0,REP,REP,False,23494,23494
2024,state_house,governor,state_house_governor_2000.json,65,2919560,2919554,-6,True,-8.73,-8.73,0.0,DEM,DEM,False,32812,32812
2024,state_house,governor,state_house_governor_2000.json,66,2919560,2919554,-6,True,-8.92,-8.92,0.0,DEM,DEM,False,12002,12002
2024,state_house,governor,state_house_governor_2000.json,67,2919560,2919554,-6,True,7.83,7.83,0.0,REP,REP,False,31760,31760
2024,state_house,governor,state_house_governor_2000.json,68,2919560,2919554,-6,True,38.87,38.87,0.0,REP,REP,False,12484,12484
2024,state_house,governor,state_house_governor_2000.json,69,2919560,2919554,-6,True,33.74,33.74,0.0,REP,REP,False,18316,18316
2024,state_house,governor,state_house_governor_2000.json,70,2919560,2919554,-6,True,21.7,21.7,0.0,REP,REP,False,27571,27571
2024,state_house,governor,state_house_governor_2000.json,71,2919560,2919554,-6,True,-13.3,-13.3,0.0,DEM,DEM,False,25061,25061
2024,state_house,governor,state_house_governor_2000.json,72,2919560,2919554,-6,True,-34.19,-34.19,0.0,DEM,DEM,False,26377,26377
2024,state_house,governor,state_house_governor_2000.json,73,2919560,2919554,-6,True,17.49,17.49,0.0,REP,REP,False,22207,22207
2024,state_house,governor,state_house_governor_2000.json,74,2919560,2919554,-6,True,13.81,13.81,0.0,REP,REP,False,34086,34086
2024,state_house,governor,state_house_governor_2000.json,75,2919560,2919554,-6,True,8.34,8.34,0.0,REP,REP,False,23847,23847
2024,state_house,governor,state_house_governor_2000.json,76,2919560,2919554,-6,True,5.42,5.42,0.0,REP,REP,False,26147,26147
2024,state_house,governor,state_house_governor_2000.json,77,2919560,2919554,-6,True,22.85,22.85,0.0,REP,REP,False,31678,31678
2024,state_house,governor,state_house_governor_2000.json,78,2919560,2919554,-6,True,19.27,19.27,0.0,REP,REP,False,25747,25747
2024,state_house,governor,state_house_governor_2000.json,79,2919560,2919554,-6,True,-9.94,-9.94,0.0,DEM,DEM,False,33409,33409
2024,state_house,governor,state_house_governor_2000.json,80,2919560,2919554,-6,True,19.34,19.34,0.0,REP,REP,False,25668,25668
2024,state_house,governor,state_house_governor_2000.json,81,2919560,2919554,-6,True,4.16,4.16,0.0,REP,REP,False,26175,26175
2024,state_house,governor,state_house_governor_2000.json,82,2919560,2919554,-6,True,29.41,29.41,0.0,REP,REP,False,15371,15371
2024,state_house,governor,state_house_governor_2000.json,83,2919560,2919554,-6,True,23.18,23.18,0.0,REP,REP,False,27042,27042
2024,state_house,governor,state_house_governor_2000.json,84,2919560,2919554,-6,True,12.14,12.14,0.0,REP,REP,False,22565,22565
2024,state_house,governor,state_house_governor_2000.json,85,2919560,2919554,-6,True,15.09,15.09,0.0,REP,REP,False,34797,34797
2024,state_house,governor,state_house_governor_2000.json,86,2919560,2919554,-6,True,5.7,5.7,0.0,REP,REP,False,28918,28918
2024,state_house,governor,state_house_governor_2000.json,87,2919560,2919554,-6,True,14.03,14.03,0.0,REP,REP,False,28292,28292
2024,state_house,governor,state_house_governor_2000.json,88,2919560,2919554,-6,True,-8.1,-8.1,0.0,DEM,DEM,False,23529,23529
2024,state_house,governor,state_house_governor_2000.json,89,2919560,2919554,-6,True,21.56,21.56,0.0,REP,REP,False,24168,24168
2024,state_house,governor,state_house_governor_2000.json,90,2919560,2919554,-6,True,13.11,13.11,0.0,REP,REP,False,30948,30948
2024,state_house,governor,state_house_governor_2000.json,91,2919560,2919554,-6,True,5.86,5.86,0.0,REP,REP,False,29529,29529
2024,state_house,governor,state_house_governor_2000.json,92,2919560,2919554,-6,True,-1.19,-1.19,0.0,DEM,DEM,False,13560,13560
2024,state_house,governor,state_house_governor_2000.json,93,2919560,2919554,-6,True,0.58,0.58,0.0,REP,REP,False,32131,32131
2024,state_house,governor,state_house_governor_2000.json,94,2919560,2919554,-6,True,15.69,15.69,0.0,REP,REP,False,31416,31416
2024,state_house,governor,state_house_governor_2000.json,95,2919560,2919554,-6,True,21.6,21.6,0.0,REP,REP,False,21135,21135
2024,state_house,governor,state_house_governor_2000.json,96,2919560,2919554,-6,True,20.21,20.21,0.0,REP,REP,False,29705,29705
2024,state_house,governor,state_house_governor_2000.json,97,2919560,2919554,-6,True,14.14,14.14,0.0,REP,REP,False,24768,24768
2024,state_house,governor,state_house_governor_2000.json,98,2919560,2919554,-6,True,15.31,15.31,0.0,REP,REP,False,14969,14969
2024,state_house,governor,state_house_governor_2000.json,99,2919560,2919554,-6,True,-8.44,-8.44,0.0,DEM,DEM,False,15559,15559
2024,state_house,governor,state_house_governor_2000.json,100,2919560,2919554,-6,True,20.36,20.36,0.0,REP,REP,False,28713,28713
2024,state_house,governor,state_house_governor_2000.json,101,2919560,2919554,-6,True,11.67,11.67,0.0,REP,REP,False,14545,14545
2024,state_house,governor,state_house_governor_2000.json,102,2919560,2919554,-6,True,-37.77,-37.77,0.0,DEM,DEM,False,21134,21134
2024,state_house,governor,state_house_governor_2000.json,103,2919560,2919554,-6,True,31.46,31.46,0.0,REP,REP,False,17947,17947
2024,state_house,governor,state_house_governor_2000.json,104,2919560,2919554,-6,True,26.7,26.7,0.0,REP,REP,False,31650,31650
2024,state_house,governor,state_house_governor_2000.json,105,2919560,2919554,-6,True,30.74,30.74,0.0,REP,REP,False,28847,28847
2024,state_house,governor,state_house_governor_2000.json,106,2919560,2919554,-6,True,-7.37,-7.37,0.0,DEM,DEM,False,14091,14091
2024,state_house,governor,state_house_governor_2000.json,107,2919560,2919554,-6,True,-54.09,-54.09,0.0,DEM,DEM,False,18614,18614
2024,state_house,governor,state_house_governor_2000.json,108,2919560,2919554,-6,True,22.27,22.27,0.0,REP,REP,False,22081,22081
2024,state_house,governor,state_house_governor_2000.json,109,2919560,2919554,-6,True,21.07,21.07,0.0,REP,REP,False,24258,24258
2024,state_house,governor,state_house_governor_2000.json,110,2919560,2919554,-6,True,3.13,3.13,0.0,REP,REP,False,26840,26840
2024,state_house,governor,state_house_governor_2000.json,111,2919560,2919554,-6,True,-1.53,-1.53,0.0,DEM,DEM,False,27956,27956
2024,state_house,governor,state_house_governor_2000.json,112,2919560,2919554,-6,True,-14.64,-14.64,0.0,DEM,DEM,False,21019,21019
2024,state_house,governor,state_house_governor_2000.json,113,2919560,2919554,-6,True,8.5,8.5,0.0,REP,REP,False,30134,30134
2024,state_house,governor,state_house_governor_2000.json,114,2919560,2919554,-6,True,1.1,1.1,0.0,REP,REP,False,28460,28460
2024,state_house,governor,state_house_governor_2000.json,115,2919560,2919554,-6,True,-4.7,-4.7,0.0,DEM,DEM,False,26937,26937
2024,state_house,governor,state_house_governor_2000.json,116,2919560,2919554,-6,True,-8.76,-8.76,0.0,DEM,DEM,False,30578,30578
2024,state_house,governor,state_house_governor_2000.json,117,2919560,2919554,-6,True,19.71,19.71,0.0,REP,REP,False,28212,28212
2024,state_house,governor,state_house_governor_2000.json,118,2919560,2919554,-6,True,-10.61,-10.61,0.0,DEM,DEM,False,30250,30250
2024,state_house,governor,state_house_governor_2000.json,119,2919560,2919554,-6,True,2.09,2.09,0.0,REP,REP,False,30821,30821
2024,state_house,governor,state_house_governor_2000.json,120,2919560,2919554,-6,True,12.42,12.42,0.0,REP,REP,False,30490,30490
2024,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,1,2790899,2790899,0,True,-23.46,-23.46,0.0,DEM,DEM,False,25567,25567
2024,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,2,2790899,2790899,0,True,-28.29,-28.29,0.0,DEM,DEM,False,25114,25114
2024,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,3,2790899,2790899,0,True,-10.76,-10.76,0.0,DEM,DEM,False,25151,25151
2024,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,4,2790899,2790899,0,True,-28.63,-28.63,0.0,DEM,DEM,False,23415,23415
2024,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,5,2790899,2790899,0,True,-40.94,-40.94,0.0,DEM,DEM,False,23925,23925
2024,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,6,2790899,2790899,0,True,-21.0,-21.0,0.0,DEM,DEM,False,17042,17042
2024,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,7,2790899,2790899,0,True,-31.45,-31.45,0.0,DEM,DEM,False,18314,18314
2024,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,8,2790899,2790899,0,True,-37.06,-37.06,0.0,DEM,DEM,False,18528,18528
2024,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,9,2790899,2790899,0,True,-11.93,-11.93,0.0,DEM,DEM,False,22309,22309
2024,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,10,2790899,2790899,0,True,-10.15,-10.15,0.0,DEM,DEM,False,24197,24197
2024,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,11,2790899,2790899,0,True,-9.5,-9.5,0.0,DEM,DEM,False,32631,32631
2024,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,12,2790899,2790899,0,True,-31.79,-31.79,0.0,DEM,DEM,False,30044,30044
2024,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,13,2790899,2790899,0,True,0.1,0.1,0.0,REP,REP,False,26608,26608
2024,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,14,2790899,2790899,0,True,-5.01,-5.01,0.0,DEM,DEM,False,10671,10671
2024,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,15,2790899,2790899,0,True,-3.27,-3.27,0.0,DEM,DEM,False,14668,14668
2024,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,16,2790899,2790899,0,True,-12.87,-12.87,0.0,DEM,DEM,False,16990,16990
2024,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,17,2790899,2790899,0,True,-10.71,-10.71,0.0,DEM,DEM,False,16316,16316
2024,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,18,2790899,2790899,0,True,-25.16,-25.16,0.0,DEM,DEM,False,24649,24649
2024,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,19,2790899,2790899,0,True,0.16,0.16,0.0,REP,REP,False,22710,22710
2024,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,20,2790899,2790899,0,True,4.33,4.33,0.0,REP,REP,False,26483,26483
2024,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,21,2790899,2790899,0,True,-2.91,-2.91,0.0,DEM,DEM,False,10176,10176
2024,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,22,2790899,2790899,0,True,-28.8,-28.8,0.0,DEM,DEM,False,29367,29367
2024,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,23,2790899,2790899,0,True,-54.81,-54.81,0.0,DEM,DEM,False,30827,30827
2024,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,24,2790899,2790899,0,True,-22.28,-22.28,0.0,DEM,DEM,False,25861,25861
